"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.762201871E1,-1.939933777E0,2.184768677E1,-4.633702469E1,5.126601815E1
3.763205871E1,-2.020530701E0,2.201271820E1,-4.651404190E1,5.149949903E1
3.764209871E1,-2.056091309E0,2.199077606E1,-4.653348923E1,5.150909981E1
3.765213871E1,-2.126159668E0,2.205695724E1,-4.635501480E1,5.137915253E1
3.766217871E1,-2.366333008E0,2.185236359E1,-4.627254868E1,5.122766916E1
3.767221921E1,-2.231147766E0,2.155096054E1,-4.606863022E1,5.090914074E1
3.768225921E1,-2.264675140E0,2.140305328E1,-4.632743454E1,5.108278217E1
3.769229921E1,-2.139274597E0,2.164093018E1,-4.641468430E1,5.125650469E1
3.770233921E1,-2.279628754E0,2.165513611E1,-4.627868271E1,5.114546021E1
3.771237921E1,-2.411376953E0,2.169810486E1,-4.602480698E1,5.094021349E1
3.772241921E1,-2.401508331E0,2.175609207E1,-4.602873611E1,5.096802265E1
3.773246021E1,-2.120910645E0,2.192067337E1,-4.597467422E1,5.097729743E1
3.774250021E1,-2.212932587E0,2.190077209E1,-4.606170273E1,5.105116401E1
3.775254021E1,-2.283397675E0,2.189950943E1,-4.573103714E1,5.075559256E1
3.776258021E1,-2.132312775E0,2.170905685E1,-4.595531082E1,5.086964222E1
3.777262021E1,-2.350063324E0,2.178777695E1,-4.608323288E1,5.102836833E1
3.778266021E1,-2.334476471E0,2.182730865E1,-4.613160324E1,5.108821783E1
3.779270021E1,-2.231285095E0,2.196961594E1,-4.602826309E1,5.105138256E1
3.780274021E1,-2.388206482E0,2.191852188E1,-4.608389664E1,5.108669749E1
3.781278021E1,-2.048419952E0,2.195082092E1,-4.580093765E1,5.083070384E1
3.782282021E1,-2.254032135E0,2.187561417E1,-4.615028763E1,5.112213028E1
3.783286021E1,-2.268775940E0,2.171237564E1,-4.619157791E1,5.109047338E1
3.784290021E1,-2.365989685E0,2.179455185E1,-4.614232254E1,5.108536314E1
3.785294021E1,-2.340736389E0,2.179974365E1,-4.588164139E1,5.085108540E1
3.786298121E1,-2.288387299E0,2.191856766E1,-4.603155899E1,5.103493654E1
3.787302121E1,-2.149101257E0,2.193782425E1,-4.599990463E1,5.100860707E1
3.788306121E1,-2.145832062E0,2.209432602E1,-4.598701096E1,5.106436149E1
3.789310121E1,-1.971939087E0,2.197259521E1,-4.568896866E1,5.073623302E1
3.790314121E1,-1.919925690E0,2.193479538E1,-4.570479965E1,5.073214045E1
3.791318121E1,-1.858802795E0,2.225593948E1,-4.596025467E1,5.109918785E1
3.792322121E1,-1.977836609E0,2.201942444E1,-4.591440201E1,5.095978024E1
3.793326121E1,-1.880550385E0,2.187061691E1,-4.562118912E1,5.062759376E1
3.794330121E1,-1.781139374E0,2.185231781E1,-4.553190994E1,5.053564162E1
3.795334121E1,-1.949073792E0,2.192071533E1,-4.611188126E1,5.109424862E1
3.796338121E1,-1.694778442E0,2.162168503E1,-4.608079910E1,5.092945693E1
3.797342221E1,-1.897914886E0,2.168581009E1,-4.600621414E1,5.089644565E1
3.798346221E1,-1.915164948E0,2.158612442E1,-4.603589249E1,5.088154893E1
3.799350221E1,-1.985645294E0,2.164926147E1,-4.583303452E1,5.072770804E1
3.800354221E1,-2.027919769E0,2.160419083E1,-4.572330856E1,5.061101131E1
3.801358221E1,-1.964992523E0,2.157026291E1,-4.587036514E1,5.072699317E1
3.802362221E1,-2.286624908E0,2.176276016E1,-4.605495834E1,5.098926918E1
3.803366221E1,-2.275444031E0,2.166856766E1,-4.609415054E1,5.098406794E1
3.804370221E1,-2.183811188E0,2.162312317E1,-4.599750900E1,5.087336554E1
3.805374221E1,-1.896598816E0,2.158965683E1,-4.605064011E1,5.089569553E1
3.806378221E1,-1.892662048E0,2.151773834E1,-4.611873245E1,5.092673871E1
3.807382221E1,-2.126216888E0,2.176298523E1,-4.593854904E1,5.087728975E1
3.808386221E1,-1.991157532E0,2.156150055E1,-4.642100143E1,5.122277217E1
3.809390221E1,-1.956211090E0,2.148984528E1,-4.611791611E1,5.091662202E1
3.810394321E1,-2.062419891E0,2.180653763E1,-4.608697128E1,5.102732191E1
3.811398321E1,-1.952816010E0,2.192861176E1,-4.597709274E1,5.097617641E1
3.812402321E1,-2.094104767E0,2.162454224E1,-4.585348892E1,5.074000934E1
3.813406321E1,-1.953559875E0,2.177608109E1,-4.626582718E1,5.117168033E1
3.814410321E1,-1.915546417E0,2.185914993E1,-4.608927536E1,5.104618553E1
3.815414321E1,-2.001682281E0,2.177946472E1,-4.593278122E1,5.087408187E1
3.816418321E1,-1.750850677E0,2.175642395E1,-4.577939224E1,5.071646888E1
3.817422321E1,-1.858997345E0,2.182811356E1,-4.612032700E1,5.105885795E1
3.818426321E1,-1.949497223E0,2.191965485E1,-4.617078018E1,5.114697206E1
3.819430321E1,-1.802730560E0,2.195703888E1,-4.577109909E1,5.079719388E1
3.820434321E1,-2.100162506E0,2.185948944E1,-4.588877487E1,5.087266083E1
3.821438421E1,-1.960739136E0,2.203416443E1,-4.590934372E1,5.096093348E1
3.822442421E1,-2.047203064E0,2.200004196E1,-4.592510605E1,5.096379354E1
3.823446421E1,-2.254852295E0,2.199554062E1,-4.592882919E1,5.097396901E1
3.824450421E1,-2.252689362E0,2.215198135E1,-4.623764420E1,5.131963199E1
3.825454421E1,-2.243988037E0,2.215515900E1,-4.574535751E1,5.087754206E1
3.826458421E1,-2.190116882E0,2.199280167E1,-4.592610550E1,5.096751027E1
3.827462421E1,-2.185691833E0,2.215678024E1,-4.601256943E1,5.111611003E1
3.828466421E1,-2.282119751E0,2.204582596E1,-4.589621353E1,5.096752818E1
3.829470421E1,-2.273452759E0,2.185799408E1,-4.592966843E1,5.091635233E1
3.830474421E1,-2.293975830E0,2.203550720E1,-4.592217636E1,5.098698054E1
3.831478421E1,-2.132987976E0,2.207107544E1,-4.577950668E1,5.086693662E1
3.832482421E1,-2.156810760E0,2.200574493E1,-4.552904129E1,5.061420990E1
3.833486421E1,-2.271255493E0,2.205090332E1,-4.623582077E1,5.127525779E1
3.834490521E1,-2.052684784E0,2.195623016E1,-4.625195694E1,5.123995588E1
3.835494521E1,-2.062839508E0,2.206392288E1,-4.614764786E1,5.119255222E1
3.836498521E1,-1.827880859E0,2.204760361E1,-4.616569901E1,5.119286804E1
3.837502521E1,-2.079845428E0,2.198400116E1,-4.659717178E1,5.156470190E1
3.838506521E1,-2.217323303E0,2.196065903E1,-4.618442154E1,5.118777061E1
3.839510521E1,-2.248233795E0,2.191809082E1,-4.617632675E1,5.116356529E1
3.840514521E1,-2.260379791E0,2.204969788E1,-4.625764847E1,5.129394248E1
3.841518521E1,-1.995597839E0,2.205925369E1,-4.623633194E1,5.126784056E1
3.842522521E1,-2.053630829E0,2.202614594E1,-4.605098343E1,5.108876177E1
3.843526521E1,-2.009380341E0,2.189870071E1,-4.562995529E1,5.065257666E1
3.844530521E1,-1.919261932E0,2.193235397E1,-4.595207596E1,5.095394982E1
3.845534621E1,-2.141319275E0,2.181954193E1,-4.571876144E1,5.070387368E1
3.846538621E1,-2.211894989E0,2.183466721E1,-4.624367905E1,5.118713728E1
3.847542621E1,-1.905376434E0,2.193644333E1,-4.591605759E1,5.092270957E1
3.848546621E1,-2.168521881E0,2.173741913E1,-4.569244003E1,5.064599642E1
3.849550621E1,-2.078472137E0,2.192443848E1,-4.590195084E1,5.091159141E1
3.850554621E1,-2.088703156E0,2.189310074E1,-4.592401505E1,5.091842200E1
3.851558621E1,-2.236370087E0,2.191163635E1,-4.574723434E1,5.077332576E1
3.852562621E1,-2.001045227E0,2.190187073E1,-4.604368210E1,5.102662819E1
3.853566621E1,-2.548858643E0,2.184478378E1,-4.609878922E1,5.107631179E1
3.854570621E1,-2.303237915E0,2.178836441E1,-4.580863571E1,5.077862576E1
3.855574621E1,-2.018505096E0,2.169818878E1,-4.571834183E1,5.064634773E1
3.856578721E1,-2.036739349E0,2.163165283E1,-4.594867325E1,5.082673789E1
3.857582721E1,-2.174293518E0,2.165494919E1,-4.585588455E1,5.075851184E1
3.858586721E1,-2.155368805E0,2.143629456E1,-4.588277817E1,5.068914747E1
3.859590721E1,-2.043762207E0,2.166842651E1,-4.589694595E1,5.079593802E1
3.860594721E1,-2.176914215E0,2.180596161E1,-4.616035080E1,5.109811056E1
3.861598721E1,-2.259502411E0,2.191313171E1,-4.611993027E1,5.111104245E1
3.862602721E1,-2.336189270E0,2.175906754E1,-4.606380844E1,5.099793377E1
3.863606721E1,-2.090377808E0,2.166997147E1,-4.610713577E1,5.098848215E1
3.864610721E1,-2.322635651E0,2.183873367E1,-4.616664505E1,5.112420210E1
3.865614721E1,-2.420154572E0,2.186233521E1,-4.598616409E1,5.097593684E1
3.866618721E1,-2.456359863E0,2.155001068E1,-4.571717453E1,5.060135088E1
3.867622687E1,-2.262100220E0,2.166934204E1,-4.627090073E1,5.114365783E1
3.868626687E1,-2.261795044E0,2.164301682E1,-4.622871780E1,5.109432692E1
3.869630787E1,-2.321788788E0,2.176719284E1,-4.626481247E1,5.118236278E1
3.870634787E1,-2.006145477E0,2.182958221E1,-4.628116226E1,5.121036282E1
3.871638787E1,-2.343639374E0,2.162431335E1,-4.611844254E1,5.099033551E1
3.872642787E1,-2.244777679E0,2.177562332E1,-4.636258316E1,5.127090710E1
3.873646787E1,-2.148578644E0,2.190879822E1,-4.621318436E1,5.118857527E1
3.874650787E1,-2.196235657E0,2.187640381E1,-4.615518570E1,5.112437444E1
3.875654787E1,-2.282215118E0,2.180525589E1,-4.617078781E1,5.111183168E1
3.876658787E1,-2.247325897E0,2.178953552E1,-4.580697250E1,5.077512247E1
3.877662787E1,-2.238681793E0,2.194686127E1,-4.589046097E1,5.091768675E1
3.878666787E1,-2.190265656E0,2.170359421E1,-4.589023972E1,5.081099651E1
3.879670787E1,-2.080917358E0,2.183965683E1,-4.598492813E1,5.095011720E1
3.880674887E1,-2.091953278E0,2.187137222E1,-4.611967087E1,5.108578308E1
3.881678887E1,-2.069061279E0,2.201217651E1,-4.622757339E1,5.124261382E1
3.882682887E1,-2.038158417E0,2.189455032E1,-4.633959579E1,5.129213938E1
3.883686887E1,-2.282699585E0,2.181988525E1,-4.616153336E1,5.110973754E1
3.884690887E1,-2.384166718E0,2.196672058E1,-4.630547714E1,5.130709773E1
3.885694887E1,-2.253265381E0,2.192807007E1,-4.641343307E1,5.138213923E1
3.886698888E1,-2.103858948E0,2.195928192E1,-4.643542099E1,5.140899345E1
3.887702887E1,-2.205558777E0,2.188407898E1,-4.628339767E1,5.124383185E1
3.888706887E1,-2.050437927E0,2.178419113E1,-4.661952591E1,5.149888809E1
3.889710887E1,-2.016471863E0,2.166985321E1,-4.651957321E1,5.135873235E1
3.890714887E1,-2.269695282E0,2.179056931E1,-4.656285477E1,5.145949739E1
3.891718887E1,-2.330009460E0,2.179728699E1,-4.612233353E1,5.106682205E1
3.892722988E1,-2.595176697E0,2.184114075E1,-4.642568588E1,5.137231434E1
3.893726987E1,-2.466831207E0,2.179796982E1,-4.673934555E1,5.163141647E1
3.894730987E1,-2.279674530E0,2.182828903E1,-4.656211472E1,5.147525274E1
3.895734987E1,-1.899364471E0,2.177218628E1,-4.625471878E1,5.115793868E1
3.896738987E1,-2.137443542E0,2.185755157E1,-4.620394516E1,5.115785154E1
3.897742987E1,-2.372951508E0,2.178404999E1,-4.611058426E1,5.105253876E1
3.898746987E1,-2.457672119E0,2.179985428E1,-4.605844498E1,5.101621460E1
3.899750988E1,-2.350509644E0,2.189385223E1,-4.613721848E1,5.112248615E1
3.900754987E1,-2.506694794E0,2.183588409E1,-4.610840988E1,5.107910350E1
3.901758987E1,-2.462825775E0,2.186054230E1,-4.589348221E1,5.089361973E1
3.902762987E1,-2.268424988E0,2.186265564E1,-4.583567429E1,5.083336012E1
3.903767087E1,-2.288417816E0,2.201339722E1,-4.612148666E1,5.115679862E1
3.904771087E1,-2.461265564E0,2.183028412E1,-4.640354538E1,5.134109618E1
3.905775087E1,-2.669788361E0,2.181649399E1,-4.661719131E1,5.153881747E1
3.906779087E1,-2.451488495E0,2.193490601E1,-4.665058517E1,5.160840043E1
3.907783087E1,-2.246707916E0,2.190970230E1,-4.610788345E1,5.109813762E1
3.908787087E1,-2.344577789E0,2.172867203E1,-4.622462082E1,5.113069335E1
3.909791087E1,-2.381286621E0,2.177114487E1,-4.645506668E1,5.135880154E1
3.910795087E1,-2.397235870E0,2.154574585E1,-4.654465103E1,5.134559809E1
3.911799087E1,-2.502014160E0,2.179911804E1,-4.640902328E1,5.133477442E1
3.912803087E1,-2.339126587E0,2.156352997E1,-4.631716537E1,5.114427775E1
3.913807087E1,-2.330177307E0,2.160220337E1,-4.610762405E1,5.097055927E1
3.914811087E1,-2.071823120E0,2.177777863E1,-4.613147354E1,5.105562598E1
3.915815187E1,-2.305557251E0,2.183810806E1,-4.614194870E1,5.110086093E1
3.916819187E1,-2.344352722E0,2.179935455E1,-4.634590530E1,5.127036948E1
3.917823187E1,-2.367282867E0,2.174975967E1,-4.604543686E1,5.097880275E1
3.918827187E1,-2.584125519E0,2.171603012E1,-4.611436081E1,5.103722114E1
3.919831187E1,-2.401409149E0,2.180844879E1,-4.620701218E1,5.115137514E1
3.920835188E1,-2.466983795E0,2.169831467E1,-4.629217148E1,5.118464622E1
3.921839187E1,-2.287128448E0,2.165714645E1,-4.640488052E1,5.126086115E1
3.922843187E1,-2.333629608E0,2.168139648E1,-4.610116959E1,5.099849623E1
3.923847187E1,-2.443393707E0,2.173590088E1,-4.579119492E1,5.074695155E1
3.924851187E1,-2.609260559E0,2.175617599E1,-4.605148697E1,5.099881260E1
3.925855187E1,-2.568832397E0,2.210139847E1,-4.576903152E1,5.089081411E1
3.926859187E1,-2.316215515E0,2.196221924E1,-4.582093430E1,5.086513490E1
3.927863287E1,-2.365715027E0,2.185869598E1,-4.576440811E1,5.077184503E1
3.928867287E1,-2.293663025E0,2.172621536E1,-4.605169296E1,5.097104814E1
3.929871287E1,-2.345474243E0,2.179511642E1,-4.571206284E1,5.069636119E1
3.930875287E1,-2.370735168E0,2.182555389E1,-4.591087723E1,5.088991880E1
3.931879287E1,-2.301403046E0,2.185255814E1,-4.627614212E1,5.122804000E1
3.932883287E1,-2.124958038E0,2.159936142E1,-4.612428665E1,5.097546154E1
3.933887287E1,-1.955135345E0,2.176910019E1,-4.620119858E1,5.111034169E1
3.934891287E1,-2.268218994E0,2.175914001E1,-4.615320206E1,5.107566007E1
3.935895287E1,-2.218311310E0,2.177809143E1,-4.604519272E1,5.098397733E1
3.936899287E1,-1.991210938E0,2.182405090E1,-4.593141556E1,5.089154207E1
3.937903287E1,-2.160846710E0,2.195283890E1,-4.590806198E1,5.093276499E1
3.938907387E1,-2.462387085E0,2.187360001E1,-4.591508102E1,5.091868412E1
3.939911387E1,-2.214496613E0,2.194676971E1,-4.597346115E1,5.099140934E1
3.940915387E1,-2.192466736E0,2.183058929E1,-4.615157700E1,5.110136592E1
3.941919388E1,-2.207656860E0,2.199221039E1,-4.623113632E1,5.124303887E1
3.942923387E1,-2.389091492E0,2.192904663E1,-4.625470352E1,5.124537484E1
3.943927387E1,-2.031028748E0,2.182700729E1,-4.608868027E1,5.103635737E1
3.944931387E1,-2.168159485E0,2.181924057E1,-4.608863449E1,5.103863638E1
3.945935387E1,-2.272563934E0,2.184820557E1,-4.617055130E1,5.112952611E1
3.946939387E1,-2.502273560E0,2.161804581E1,-4.605285263E1,5.093590593E1
3.947943387E1,-2.143005371E0,2.171192169E1,-4.595851517E1,5.087420891E1
3.948947388E1,-2.101589203E0,2.178292847E1,-4.597139359E1,5.091445451E1
3.949951387E1,-2.169532776E0,2.166557312E1,-4.620027542E1,5.107415570E1
3.950955487E1,-2.226203918E0,2.171092224E1,-4.626868820E1,5.115771336E1
3.951959487E1,-1.966037750E0,2.153526306E1,-4.638546371E1,5.117855121E1
3.952963487E1,-2.329582214E0,2.169948578E1,-4.605589676E1,5.096508867E1
3.953967487E1,-2.267768860E0,2.163205338E1,-4.596957016E1,5.085557875E1
3.954971488E1,-2.034400940E0,2.179770279E1,-4.552645493E1,5.051669756E1
3.955975487E1,-1.965362549E0,2.169605255E1,-4.585858536E1,5.076998323E1
3.956979487E1,-2.288127899E0,2.152161407E1,-4.566063309E1,5.053027623E1
3.957983487E1,-2.387565613E0,2.169109344E1,-4.582890701E1,5.075916393E1
3.958987487E1,-2.277538300E0,2.169583893E1,-4.592496109E1,5.084288208E1
3.959991487E1,-2.120197296E0,2.168079376E1,-4.606329727E1,5.095467996E1
3.960995487E1,-2.369636536E0,2.145668411E1,-4.584720230E1,5.067514607E1
3.961999587E1,-2.275337219E0,2.147064590E1,-4.571998978E1,5.056167778E1
3.963003587E1,-2.056957245E0,2.145280838E1,-4.588277817E1,5.069204467E1
3.964007587E1,-1.953464508E0,2.164374161E1,-4.596152878E1,5.084023704E1
3.965011587E1,-2.240539551E0,2.166587830E1,-4.598752213E1,5.088499279E1
3.966015587E1,-2.343772888E0,2.172693253E1,-4.597623062E1,5.090546779E1
3.967019658E1,-2.203441620E0,2.179139328E1,-4.593826675E1,5.089247811E1
3.968023658E1,-2.258262634E0,2.160391617E1,-4.568432999E1,5.058544208E1
3.969027658E1,-2.191452026E0,2.159702682E1,-4.583637619E1,5.071693417E1
3.970031658E1,-2.005191803E0,2.184284973E1,-4.624027634E1,5.117903901E1
3.971035658E1,-2.052761078E0,2.172694778E1,-4.612257004E1,5.102514630E1
3.972039658E1,-2.181518555E0,2.165152740E1,-4.643092728E1,5.127746747E1
3.973043658E1,-2.037929535E0,2.168665314E1,-4.585822678E1,5.076850445E1
3.974047758E1,-2.107925415E0,2.159055710E1,-4.608397293E1,5.093454689E1
3.975051758E1,-2.234939575E0,2.176511765E1,-4.606992722E1,5.100150483E1
3.976055758E1,-2.013442993E0,2.167734909E1,-4.620564651E1,5.107761923E1
3.977059758E1,-1.990093231E0,2.189194107E1,-4.610574722E1,5.107795495E1
3.978063758E1,-2.158168793E0,2.183130264E1,-4.630372238E1,5.123766363E1
3.979067758E1,-2.215229034E0,2.161983871E1,-4.619712448E1,5.105388307E1
3.980071758E1,-2.147830963E0,2.160560989E1,-4.631892776E1,5.115524046E1
3.981075758E1,-2.240932465E0,2.166224289E1,-4.611888504E1,5.100221664E1
3.982079758E1,-2.240814209E0,2.170567322E1,-4.608236313E1,5.098766213E1
3.983083758E1,-2.218303680E0,2.166188049E1,-4.586119461E1,5.076817023E1
3.984087758E1,-2.277046204E0,2.179428482E1,-4.598608780E1,5.094012231E1
3.985091758E1,-2.036975861E0,2.157202530E1,-4.599647141E1,5.084463519E1
3.986095858E1,-1.825859070E0,2.148746872E1,-4.570498276E1,5.053702130E1
3.987099858E1,-1.950820923E0,2.155733490E1,-4.635398483E1,5.115873630E1
3.988103858E1,-2.256576538E0,2.171139145E1,-4.625092697E1,5.114318041E1
3.989107858E1,-2.260593414E0,2.152936172E1,-4.598469925E1,5.082535060E1
3.990111858E1,-2.207233429E0,2.174404526E1,-4.592130661E1,5.085707212E1
3.991115858E1,-2.243263245E0,2.149020004E1,-4.595274734E1,5.077908936E1
3.992119858E1,-2.084999084E0,2.146288300E1,-4.620353317E1,5.098793039E1
3.993123858E1,-2.008037567E0,2.148333740E1,-4.616098404E1,5.095490603E1
3.994127858E1,-2.226184845E0,2.150127411E1,-4.647691727E1,5.125782405E1
3.995131858E1,-2.505447388E0,2.152915192E1,-4.618072891E1,5.101412914E1
3.996135858E1,-2.273384094E0,2.164307785E1,-4.645444107E1,5.129918312E1
3.997139958E1,-2.191825867E0,2.174763489E1,-4.661993027E1,5.148962635E1
3.998143958E1,-2.289443970E0,2.160069656E1,-4.611291885E1,5.097286465E1
3.999147958E1,-2.208885193E0,2.150616455E1,-4.649340439E1,5.127407668E1
4.000151958E1,-1.988464355E0,2.155641174E1,-4.640114975E1,5.120253486E1
4.001155958E1,-2.075038910E0,2.165378571E1,-4.615163040E1,5.102122314E1
4.002159958E1,-2.054103851E0,2.151538086E1,-4.641281509E1,5.119844100E1
4.003163958E1,-2.254981995E0,2.156266022E1,-4.650564957E1,5.131090236E1
4.004167958E1,-2.337402344E0,2.151100159E1,-4.611839676E1,5.094205687E1
4.005171958E1,-2.249702454E0,2.157279968E1,-4.628667068E1,5.111656024E1
4.006175958E1,-2.353179932E0,2.142385483E1,-4.594057083E1,5.074500034E1
4.007179958E1,-2.251499176E0,2.134037399E1,-4.632654190E1,5.105515934E1
4.008184058E1,-2.396865845E0,2.150166321E1,-4.614754868E1,5.096727122E1
4.009188058E1,-2.412815094E0,2.148463821E1,-4.634672928E1,5.114128147E1
4.010192058E1,-2.300910950E0,2.141525650E1,-4.626236343E1,5.103051707E1
4.011196058E1,-2.322803497E0,2.143470764E1,-4.612972641E1,5.091948317E1
4.012200058E1,-2.428020477E0,2.137103653E1,-4.631314468E1,5.106391932E1
4.013204058E1,-2.185165405E0,2.132662964E1,-4.636302567E1,5.107964593E1
4.014208058E1,-2.210643768E0,2.159611511E1,-4.616658401E1,5.101600350E1
4.015212058E1,-2.257717133E0,2.156208038E1,-4.610811234E1,5.095074700E1
4.016216058E1,-2.479534149E0,2.135000229E1,-4.629958725E1,5.104529819E1
4.017220058E1,-2.309280396E0,2.138130569E1,-4.586938858E1,5.066057459E1
4.018224058E1,-2.303668976E0,2.128546143E1,-4.590504837E1,5.065225784E1
4.019228058E1,-2.248550415E0,2.150468063E1,-4.632119370E1,5.111907915E1
4.020232158E1,-2.071437836E0,2.152870178E1,-4.620723343E1,5.101846995E1
4.021236158E1,-2.230422974E0,2.160152435E1,-4.606525803E1,5.092748411E1
4.022240158E1,-2.287174225E0,2.160229492E1,-4.625801468E1,5.110473788E1
4.023244158E1,-2.068359375E0,2.161382675E1,-4.626776505E1,5.110911562E1
4.024248158E1,-1.936569214E0,2.174150467E1,-4.606396103E1,5.097383477E1
4.025252158E1,-2.006813049E0,2.147145462E1,-4.606256485E1,5.086069743E1
4.026256158E1,-1.951431274E0,2.145957947E1,-4.622678757E1,5.100232861E1
4.027260158E1,-1.959945679E0,2.157486725E1,-4.599067307E1,5.083756773E1
4.028264158E1,-1.971187592E0,2.149074554E1,-4.629412460E1,5.107723267E1
4.029268158E1,-1.920387268E0,2.174758530E1,-4.604452896E1,5.095825743E1
4.030272158E1,-2.133090973E0,2.168928909E1,-4.614296341E1,5.103085744E1
4.031276258E1,-2.008022308E0,2.152478409E1,-4.605051804E1,5.087237654E1
4.032280258E1,-2.198955536E0,2.142807770E1,-4.567769241E1,5.050197524E1
4.033284258E1,-2.397006989E0,2.139572144E1,-4.591576767E1,5.071272285E1
4.034288258E1,-2.383609772E0,2.146805191E1,-4.605794907E1,5.087134282E1
4.035292258E1,-2.327838898E0,2.147651291E1,-4.628451157E1,5.107754352E1
4.036296258E1,-2.021564484E0,2.178314972E1,-4.617354202E1,5.109391664E1
4.037300258E1,-2.325790405E0,2.178780746E1,-4.651005173E1,5.141306027E1
4.038304258E1,-2.255393982E0,2.158927155E1,-4.607711411E1,5.093411325E1
4.039308258E1,-2.129943848E0,2.146385574E1,-4.607878494E1,5.087718728E1
4.040312258E1,-1.966453552E0,2.159723663E1,-4.601485825E1,5.086919253E1
4.041316258E1,-2.089405060E0,2.158716965E1,-4.616613388E1,5.100669980E1
4.042320358E1,-2.006462097E0,2.149044800E1,-4.597266006E1,5.078730864E1
4.043324358E1,-2.326675415E0,2.131563187E1,-4.608797836E1,5.083179448E1
4.044328358E1,-2.242416382E0,2.148410797E1,-4.593629074E1,5.076158128E1
4.045332358E1,-2.305271149E0,2.128368759E1,-4.597484970E1,5.071485421E1
4.046336358E1,-2.377422333E0,2.152649689E1,-4.576581192E1,5.063152917E1
4.047340358E1,-2.137676239E0,2.141570663E1,-4.627473068E1,5.103481998E1
4.048344358E1,-2.186450958E0,2.136188507E1,-4.634756088E1,5.108039841E1
4.049348358E1,-1.802280426E0,2.161988068E1,-4.638994980E1,5.121225339E1
4.050352358E1,-2.275257111E0,2.178372574E1,-4.626279068E1,5.118547942E1
4.051356358E1,-2.035461426E0,2.173062897E1,-4.592284012E1,5.084555618E1
4.052360358E1,-1.831539154E0,2.150085449E1,-4.603691483E1,5.084327690E1
4.053364458E1,-1.836597443E0,2.137147903E1,-4.574361038E1,5.052317386E1
4.054368458E1,-2.071395874E0,2.169907761E1,-4.544861221E1,5.040552551E1
4.055372458E1,-1.985649109E0,2.147554398E1,-4.558860397E1,5.043275328E1
4.056376458E1,-2.014484406E0,2.145652771E1,-4.587578201E1,5.068558083E1
4.057380458E1,-1.659797668E0,2.148412704E1,-4.606308365E1,5.085400986E1
4.058384458E1,-2.001441956E0,2.165845108E1,-4.609053421E1,5.096500384E1
4.059388458E1,-1.963504791E0,2.146374130E1,-4.631579971E1,5.108523118E1
4.060392458E1,-1.964080811E0,2.138727951E1,-4.665137100E1,5.135780130E1
4.061396458E1,-1.827423096E0,2.153720474E1,-4.626576614E1,5.106575937E1
4.062400458E1,-1.868141174E0,2.151050568E1,-4.615005112E1,5.095114350E1
4.063404458E1,-1.877368927E0,2.173431396E1,-4.603723526E1,5.094440056E1
4.064408458E1,-1.723438263E0,2.150026703E1,-4.594985580E1,5.076042721E1
4.065412558E1,-2.035327911E0,2.133868408E1,-4.627944565E1,5.100263805E1
4.066416558E1,-1.999736786E0,2.144309235E1,-4.579096603E1,5.060254664E1
4.067420550E1,-2.166786194E0,2.131122589E1,-4.609246445E1,5.082694748E1
4.068424550E1,-2.117889404E0,2.127745819E1,-4.605549240E1,5.077720023E1
4.069428550E1,-1.975360870E0,2.138238907E1,-4.593598557E1,5.070723206E1
4.070432550E1,-2.245441437E0,2.137552261E1,-4.626935196E1,5.101772148E1
4.071436550E1,-2.161167145E0,2.142430496E1,-4.639738083E1,5.115064452E1
4.072440550E1,-1.923435211E0,2.144920349E1,-4.607637405E1,5.086059555E1
4.073444550E1,-1.982028961E0,2.137100220E1,-4.618561935E1,5.092896630E1
4.074448550E1,-2.008201599E0,2.135982513E1,-4.618452835E1,5.092431308E1
4.075452550E1,-2.052700043E0,2.128040695E1,-4.600935745E1,5.073391637E1
4.076456650E1,-1.971096039E0,2.131618500E1,-4.581023026E1,5.056522677E1
4.077460650E1,-1.953140259E0,2.143296051E1,-4.605123520E1,5.083210419E1
4.078464650E1,-2.063457489E0,2.157915497E1,-4.614441299E1,5.098259150E1
4.079468650E1,-1.933746338E0,2.186065292E1,-4.610357285E1,5.106042450E1
4.080472650E1,-2.066570282E0,2.169087219E1,-4.598305893E1,5.088424469E1
4.081476650E1,-2.033157349E0,2.147282791E1,-4.633255386E1,5.110696249E1
4.082480650E1,-2.205684662E0,2.136452103E1,-4.619773483E1,5.094642782E1
4.083484650E1,-1.951660156E0,2.153033447E1,-4.604247665E1,5.086525274E1
4.084488650E1,-2.128738403E0,2.154709244E1,-4.609798813E1,5.092968907E1
4.085492650E1,-2.161453247E0,2.153591537E1,-4.634266281E1,5.114792203E1
4.086496650E1,-2.041694641E0,2.181146240E1,-4.629338455E1,5.121509409E1
4.087500750E1,-2.125000000E0,2.181171799E1,-4.611746597E1,5.105964487E1
4.088504750E1,-2.017967224E0,2.202962875E1,-4.637504196E1,5.138113712E1
4.089508750E1,-1.867713928E0,2.194572449E1,-4.664439774E1,5.158297218E1
4.090512750E1,-1.820594788E0,2.231454468E1,-4.631431198E1,5.144189891E1
4.091516750E1,-1.674610138E0,2.226217270E1,-4.607971573E1,5.120301606E1
4.092520750E1,-1.489898682E0,2.256562042E1,-4.588632584E1,5.115644556E1
4.093524750E1,-1.703872681E0,2.264956284E1,-4.571086502E1,5.104301186E1
