"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.347580958E0,3.922382355E0,2.337780762E1,-4.880670929E1,5.425865686E1
3.357621958E0,4.109622955E0,2.333135223E1,-4.881654358E1,5.426136678E1
3.367662958E0,3.901790619E0,2.346329117E1,-4.840644836E1,5.393453667E1
3.377703958E0,4.016563416E0,2.337694550E1,-4.873009491E1,5.419627766E1
3.387745958E0,4.139450073E0,2.348866653E1,-4.885900116E1,5.436961005E1
3.397786958E0,4.232246399E0,2.342201233E1,-4.879710388E1,5.429235598E1
3.407827958E0,4.003276825E0,2.346224976E1,-4.883834076E1,5.432942957E1
3.417868958E0,4.033679962E0,2.349982452E1,-4.897780609E1,5.447327617E1
3.427909958E0,4.143512726E0,2.352820206E1,-4.888648224E1,5.441170035E1
3.437951958E0,4.506061554E0,2.342868042E1,-4.892204285E1,5.442953181E1
3.447992958E0,4.177291870E0,2.350507355E1,-4.890601349E1,5.442183758E1
3.458033958E0,4.090816498E0,2.355533981E1,-4.848030853E1,5.405487146E1
3.468074958E0,4.156848907E0,2.358332443E1,-4.859826660E1,5.417789310E1
3.478115958E0,4.162227631E0,2.349042511E1,-4.862113190E1,5.415845897E1
3.488156958E0,3.882900238E0,2.367637634E1,-4.849655914E1,5.410696776E1
3.498198958E0,3.922046661E0,2.365180588E1,-4.870855713E1,5.428916935E1
3.508239958E0,4.136772156E0,2.354047012E1,-4.889886475E1,5.442761791E1
3.518280958E0,4.108898163E0,2.363004684E1,-4.876261902E1,5.434202031E1
3.528321958E0,4.102218628E0,2.355699158E1,-4.872112274E1,5.427253312E1
3.538362958E0,4.104194641E0,2.342627716E1,-4.864902496E1,5.415129274E1
3.548404958E0,4.129055023E0,2.326201248E1,-4.890541077E1,5.431306954E1
3.558445958E0,4.193080902E0,2.365715027E1,-4.923444366E1,5.478387654E1
3.568486958E0,4.248294830E0,2.322838211E1,-4.910355377E1,5.448637203E1
3.578527958E0,4.290832520E0,2.320019531E1,-4.886663055E1,5.426424134E1
3.588568958E0,4.201690674E0,2.336447144E1,-4.888011169E1,5.433983851E1
3.598610958E0,4.069290161E0,2.360741043E1,-4.888156891E1,5.443598744E1
3.608651958E0,4.019142151E0,2.362938309E1,-4.890498352E1,5.446281908E1
3.618692958E0,4.034408569E0,2.359127426E1,-4.896595764E1,5.450219887E1
3.628733958E0,4.096477509E0,2.351396179E1,-4.895748901E1,5.446579897E1
3.638774958E0,3.928112030E0,2.356995392E1,-4.907276917E1,5.458121898E1
3.648815958E0,4.317508698E0,2.354723358E1,-4.878613281E1,5.434335144E1
3.658857958E0,4.289909363E0,2.334558105E1,-4.885279846E1,5.431404418E1
3.668898958E0,4.334548950E0,2.345070648E1,-4.880790710E1,5.432251600E1
3.678939958E0,4.381191254E0,2.362202835E1,-4.911861420E1,5.467936833E1
3.688980958E0,4.436092377E0,2.377762604E1,-4.893544006E1,5.458691885E1
3.699021958E0,4.356594086E0,2.363410950E1,-4.881008911E1,5.440566003E1
3.709063958E0,4.169300079E0,2.360926819E1,-4.873623657E1,5.431391500E1
3.719104958E0,4.127510071E0,2.340439987E1,-4.911038971E1,5.455852500E1
3.729145958E0,4.128116608E0,2.335090637E1,-4.862931061E1,5.410282826E1
3.739186958E0,4.079864502E0,2.362992096E1,-4.885529327E1,5.442295600E1
3.749227958E0,4.214828491E0,2.370542526E1,-4.879746246E1,5.441419216E1
3.759269958E0,4.094390869E0,2.361005783E1,-4.878469086E1,5.435204623E1
3.769310208E0,3.968616486E0,2.336446381E1,-4.875432587E1,5.420915399E1
3.779351208E0,4.107913971E0,2.340050507E1,-4.892284393E1,5.438660913E1
3.789392208E0,4.162086487E0,2.351346207E1,-4.881513214E1,5.434264429E1
3.799433208E0,4.245597839E0,2.371378326E1,-4.908472443E1,5.467795524E1
3.809475208E0,4.524967194E0,2.373495865E1,-4.891976166E1,5.456158604E1
3.819516208E0,4.371124268E0,2.330311203E1,-4.892645264E1,5.436855272E1
3.829557208E0,4.365406036E0,2.347887421E1,-4.890352631E1,5.442305751E1
3.839598208E0,4.312438965E0,2.339003754E1,-4.854979706E1,5.406268380E1
3.849639208E0,3.926349640E0,2.343788147E1,-4.910311890E1,5.455150589E1
3.859680208E0,3.978534698E0,2.344652939E1,-4.917319489E1,5.462207955E1
3.869722208E0,4.034530640E0,2.341353607E1,-4.892980194E1,5.439298325E1
3.879763208E0,4.246410370E0,2.326084137E1,-4.892179108E1,5.433636337E1
3.889804208E0,4.225551605E0,2.320653152E1,-4.903275299E1,5.441148094E1
3.899845208E0,4.278553009E0,2.342963409E1,-4.924261475E1,5.469998973E1
3.909886208E0,4.148593903E0,2.354471970E1,-4.884774780E1,5.438443824E1
3.919928208E0,4.224357605E0,2.342383957E1,-4.880593109E1,5.430046378E1
3.929969208E0,4.272689819E0,2.336136246E1,-4.910555267E1,5.454690126E1
3.940010208E0,4.305187225E0,2.352527618E1,-4.922412109E1,5.472647763E1
3.950051208E0,3.992740631E0,2.350102997E1,-4.890260315E1,5.440317070E1
3.960092208E0,4.164619446E0,2.345346451E1,-4.915844727E1,5.462565322E1
3.970134208E0,4.132129669E0,2.336857986E1,-4.907501984E1,5.451167391E1
3.980175208E0,4.106811523E0,2.360768509E1,-4.899369812E1,5.453962919E1
3.990216208E0,4.275398254E0,2.375496292E1,-4.872232056E1,5.437317182E1
4.000257208E0,4.089691162E0,2.346162796E1,-4.870111847E1,5.421229105E1
4.010298208E0,4.146564484E0,2.353448105E1,-4.849650574E1,5.406456200E1
4.020340208E0,4.091098785E0,2.351671600E1,-4.870516968E1,5.423989836E1
4.030381208E0,4.242183685E0,2.344438553E1,-4.862582397E1,5.414892513E1
4.040422208E0,4.253540039E0,2.352406311E1,-4.894146729E1,5.446780121E1
4.050463208E0,4.321067810E0,2.347464752E1,-4.884890747E1,5.436861654E1
4.060504208E0,4.224170685E0,2.353684235E1,-4.888133240E1,5.441701225E1
4.070546208E0,4.480289459E0,2.354270172E1,-4.860113525E1,5.418857948E1
4.080587208E0,4.484683990E0,2.325428772E1,-4.883383942E1,5.427354936E1
4.090628208E0,4.201477051E0,2.332974243E1,-4.908259583E1,5.450716012E1
4.100669208E0,4.235809326E0,2.354644012E1,-4.889529419E1,5.443460955E1
4.110710208E0,4.413749695E0,2.348253632E1,-4.892112732E1,5.444435137E1
4.120751208E0,4.518451691E0,2.346241379E1,-4.872440338E1,5.426756629E1
4.130793208E0,4.275787354E0,2.345113373E1,-4.874242401E1,5.425921055E1
4.140834208E0,4.331623077E0,2.332763672E1,-4.916444397E1,5.459014695E1
4.150875208E0,4.508937836E0,2.334132767E1,-4.926839447E1,5.470395590E1
4.160916208E0,4.568771362E0,2.323945999E1,-4.899790955E1,5.442188266E1
4.170957208E0,4.465091705E0,2.355771637E1,-4.855162811E1,5.414945648E1
4.180999208E0,4.239006042E0,2.339439774E1,-4.848001862E1,5.399610377E1
4.191040208E0,4.144294739E0,2.340694046E1,-4.841822052E1,5.393870706E1
4.201081208E0,4.175159454E0,2.339425659E1,-4.834917450E1,5.387361017E1
4.211122208E0,4.367309570E0,2.325997162E1,-4.841145325E1,5.388662615E1
4.221163208E0,4.316551208E0,2.327044678E1,-4.850111389E1,5.396762322E1
4.231205208E0,4.327384949E0,2.330782700E1,-4.830079651E1,5.380472101E1
4.241246208E0,4.409717560E0,2.336168289E1,-4.849134064E1,5.400577704E1
4.251287208E0,4.318042755E0,2.338136292E1,-4.872411346E1,5.421598342E1
4.261328208E0,3.962944031E0,2.313894272E1,-4.883406830E1,5.418377822E1
4.271369208E0,4.061161041E0,2.310365677E1,-4.860567474E1,5.397021032E1
4.281411208E0,4.194900513E0,2.335813141E1,-4.881065369E1,5.427411359E1
4.291452208E0,4.248039246E0,2.320987701E1,-4.883869171E1,5.423985653E1
4.301493208E0,4.289600372E0,2.318358994E1,-4.878010559E1,5.417913081E1
4.311534208E0,4.231044769E0,2.333204269E1,-4.907064056E1,5.449966717E1
4.321575208E0,4.019813538E0,2.341467285E1,-4.925135803E1,5.468182581E1
4.331617208E0,4.243183136E0,2.353587723E1,-4.903022766E1,5.455185922E1
4.341658208E0,4.200740814E0,2.340073776E1,-4.909164429E1,5.454567160E1
4.351699208E0,4.237979889E0,2.348787308E1,-4.883072662E1,5.435145369E1
4.361740208E0,4.500278473E0,2.319787979E1,-4.882607269E1,5.424370478E1
4.371781208E0,4.521606445E0,2.346079254E1,-4.884953308E1,5.437950527E1
4.381822208E0,4.580574036E0,2.341254044E1,-4.855554962E1,5.409963130E1
4.391864208E0,4.245063782E0,2.339550018E1,-4.887419891E1,5.435124023E1
4.401905208E0,4.253738403E0,2.326464844E1,-4.922245026E1,5.460941097E1
4.411946208E0,4.349548340E0,2.367654419E1,-4.951651764E1,5.505799519E1
4.421987208E0,4.302673340E0,2.341522980E1,-4.897026825E1,5.445064882E1
4.432028208E0,4.200008392E0,2.350780487E1,-4.893276978E1,5.444881007E1
4.442070208E0,4.226535797E0,2.347041321E1,-4.904254913E1,5.453343494E1
4.452111208E0,4.283840179E0,2.358592987E1,-4.898981476E1,5.454034584E1
4.462152208E0,4.170841217E0,2.340782166E1,-4.898033142E1,5.444625696E1
4.472193208E0,4.217056274E0,2.351551056E1,-4.877399445E1,5.431082152E1
4.482234208E0,4.151309967E0,2.341582489E1,-4.899749756E1,5.446364840E1
4.492276208E0,4.177253723E0,2.328223038E1,-4.895397186E1,5.436913703E1
4.502317208E0,4.026718140E0,2.356874084E1,-4.915993500E1,5.466625296E1
4.512358208E0,4.106395721E0,2.338746262E1,-4.892230225E1,5.438039675E1
4.522399208E0,3.898185730E0,2.338096237E1,-4.898690796E1,5.442042268E1
4.532440208E0,4.038494110E0,2.352104187E1,-4.908230591E1,5.457674962E1
4.542482208E0,4.235103607E0,2.344682693E1,-4.889489746E1,5.439118305E1
4.552523208E0,4.148456573E0,2.354214478E1,-4.891673279E1,5.444528464E1
4.562564208E0,4.295753479E0,2.320562744E1,-4.898942566E1,5.437755483E1
4.572605208E0,4.194480896E0,2.333890533E1,-4.880271149E1,5.425866586E1
4.582646208E0,4.012340546E0,2.348519897E1,-4.878404236E1,5.429121694E1
4.592688208E0,4.171607971E0,2.343887329E1,-4.881264496E1,5.430890721E1
4.602729208E0,3.941429138E0,2.339419556E1,-4.871437836E1,5.418407430E1
4.612770208E0,3.989006042E0,2.342171860E1,-4.848756409E1,5.399567522E1
4.622811208E0,3.924869537E0,2.326639938E1,-4.875955200E1,5.416847656E1
4.632852208E0,4.185573578E0,2.342559433E1,-4.862271118E1,5.413358974E1
4.642894208E0,4.123596191E0,2.343948364E1,-4.876358032E1,5.426140622E1
4.652935208E0,4.105377197E0,2.368628693E1,-4.891968536E1,5.450715482E1
4.662976208E0,4.116020203E0,2.347848892E1,-4.903097534E1,5.451804846E1
4.673017208E0,4.150554657E0,2.352886581E1,-4.837592316E1,5.395428224E1
4.683058208E0,4.283557892E0,2.338017273E1,-4.846105957E1,5.397643597E1
4.693099208E0,4.142333984E0,2.338232422E1,-4.869396973E1,5.417559141E1
4.703141208E0,4.284767151E0,2.349419403E1,-4.878916168E1,5.432051804E1
4.713182208E0,3.913703918E0,2.355645752E1,-4.845328522E1,5.401800272E1
4.723223208E0,4.018852234E0,2.332645035E1,-4.850550842E1,5.397275986E1
4.733264208E0,4.152721405E0,2.326511383E1,-4.859695435E1,5.403863977E1
4.743305208E0,4.210380554E0,2.340366745E1,-4.860427094E1,5.410946412E1
4.753347208E0,4.120021820E0,2.346382141E1,-4.875008392E1,5.425952615E1
4.763388208E0,4.017150879E0,2.343020248E1,-4.886190796E1,5.433781316E1
4.773429750E0,3.983520508E0,2.367259598E1,-4.885073853E1,5.443027549E1
4.783470750E0,4.221817017E0,2.343272781E1,-4.840940094E1,5.394799877E1
4.793511750E0,4.215660095E0,2.340334320E1,-4.861132812E1,5.411607418E1
4.803553750E0,4.521892548E0,2.359976196E1,-4.864205933E1,5.425353640E1
4.813594750E0,4.241321564E0,2.328060150E1,-4.885762024E1,5.428666752E1
4.823635750E0,4.256404877E0,2.336774063E1,-4.862554932E1,5.411665484E1
4.833676750E0,4.524341583E0,2.360944366E1,-4.885359955E1,5.444767842E1
4.843717750E0,4.023777008E0,2.339789963E1,-4.890232086E1,5.436073467E1
4.853759750E0,4.020969391E0,2.344456100E1,-4.890309906E1,5.438132706E1
4.863800750E0,4.010311127E0,2.316129684E1,-4.848964691E1,5.388667854E1
4.873841750E0,4.189510345E0,2.332484436E1,-4.843177032E1,5.391879763E1
4.883882750E0,3.894672394E0,2.343080902E1,-4.871912384E1,5.420077778E1
4.893923750E0,4.195461273E0,2.344678879E1,-4.878188324E1,5.428651704E1
4.903965750E0,4.230472565E0,2.321277618E1,-4.865315247E1,5.407272067E1
4.914006750E0,4.356582642E0,2.313486481E1,-4.881962585E1,5.419924031E1
4.924047750E0,4.440994263E0,2.326703262E1,-4.871969604E1,5.417274241E1
4.934088750E0,4.287429810E0,2.321603394E1,-4.892267609E1,5.432121613E1
4.944129750E0,4.111454010E0,2.365761185E1,-4.889608765E1,5.447397580E1
4.954171750E0,4.261501312E0,2.353476334E1,-4.882653809E1,5.436981056E1
4.964212750E0,4.067329407E0,2.352128220E1,-4.871265411E1,5.424681148E1
4.974253750E0,4.029750824E0,2.329788208E1,-4.918150330E1,5.456968451E1
4.984294750E0,4.211570740E0,2.342924881E1,-4.895451355E1,5.443538761E1
4.994335750E0,4.294448853E0,2.340856171E1,-4.882341003E1,5.431508464E1
5.004377750E0,4.169570923E0,2.346147919E1,-4.881686401E1,5.432230241E1
5.014418750E0,3.932891846E0,2.345579910E1,-4.897010040E1,5.443999342E1
5.024459750E0,4.189437866E0,2.328959274E1,-4.916595459E1,5.456416049E1
5.034500750E0,3.886451721E0,2.343807602E1,-4.869317627E1,5.418000858E1
5.044541750E0,3.917175293E0,2.362143707E1,-4.860967255E1,5.418686941E1
5.054582750E0,4.085151672E0,2.361634827E1,-4.915590668E1,5.468750800E1
5.064624750E0,3.901233673E0,2.350607681E1,-4.884371185E1,5.434577683E1
5.074665750E0,4.060997009E0,2.332423782E1,-4.896863556E1,5.439153459E1
5.084706750E0,4.076961517E0,2.314773560E1,-4.878572845E1,5.415243835E1
5.094747750E0,4.117767334E0,2.341128159E1,-4.893698120E1,5.440470791E1
5.104788750E0,4.223773956E0,2.318224716E1,-4.856052399E1,5.397574770E1
5.114830750E0,4.065509796E0,2.327442551E1,-4.850523376E1,5.395354442E1
5.124871750E0,4.070407867E0,2.336732483E1,-4.846311188E1,5.395621653E1
5.134912750E0,4.041137695E0,2.322338867E1,-4.844192505E1,5.387278235E1
5.144953750E0,3.972736359E0,2.336718750E1,-4.832208252E1,5.382222352E1
5.154994750E0,4.012660980E0,2.344054413E1,-4.882863617E1,5.431202691E1
5.165036750E0,3.998474121E0,2.345227432E1,-4.903412628E1,5.450084868E1
5.175077750E0,4.023284912E0,2.332943726E1,-4.862873077E1,5.408514510E1
5.185118750E0,4.236595154E0,2.336446762E1,-4.881315613E1,5.428232951E1
5.195159750E0,4.194889069E0,2.350778961E1,-4.889463806E1,5.441414244E1
5.205200750E0,3.989631653E0,2.343598175E1,-4.887557220E1,5.435056540E1
5.215242750E0,3.938930511E0,2.357000732E1,-4.881596375E1,5.435125330E1
5.225283750E0,4.114200592E0,2.349807358E1,-4.877705383E1,5.429813154E1
5.235324750E0,4.201309204E0,2.347969818E1,-4.890392303E1,5.441085291E1
5.245365750E0,4.108119965E0,2.343027878E1,-4.895986938E1,5.443274220E1
5.255406750E0,4.380302429E0,2.370518112E1,-4.847819519E1,5.414109410E1
5.265448750E0,4.023387909E0,2.357389832E1,-4.877717590E1,5.432429678E1
5.275489750E0,4.000247955E0,2.351433182E1,-4.859151459E1,5.413003856E1
5.285530750E0,3.986927032E0,2.353845596E1,-4.862612915E1,5.417060949E1
5.295571750E0,3.894737244E0,2.371550369E1,-4.869571686E1,5.430347074E1
5.305612750E0,4.182041168E0,2.356456757E1,-4.847998047E1,5.406557888E1
5.315654750E0,4.169322968E0,2.376839828E1,-4.868568420E1,5.433797804E1
5.325695750E0,4.105457306E0,2.355382919E1,-4.845104980E1,5.402908362E1
5.335736750E0,4.133159637E0,2.348274994E1,-4.872369385E1,5.424500802E1
5.345777750E0,4.369655609E0,2.377201080E1,-4.833171844E1,5.403848069E1
5.355818750E0,4.194206238E0,2.360492706E1,-4.849422455E1,5.409689235E1
5.365860750E0,4.177192688E0,2.364854431E1,-4.862677765E1,5.423344071E1
5.375901750E0,3.979125977E0,2.358633804E1,-4.858216095E1,5.415140948E1
5.385942750E0,4.078189850E0,2.372483063E1,-4.860662079E1,5.424115417E1
5.395983750E0,3.803386688E0,2.375189972E1,-4.866885376E1,5.428881853E1
5.406024750E0,3.967620850E0,2.349508667E1,-4.835981750E1,5.391134446E1
5.416066750E0,4.062469482E0,2.343090439E1,-4.845603943E1,5.397683481E1
5.426107750E0,4.187118530E0,2.332881165E1,-4.870532227E1,5.416616870E1
5.436148750E0,4.086376190E0,2.338927841E1,-4.838866425E1,5.390008945E1
5.446189750E0,3.804702759E0,2.354293823E1,-4.865985870E1,5.418973660E1
5.456230750E0,3.779792786E0,2.364419937E1,-4.876180267E1,5.432355288E1
5.466272750E0,3.978546143E0,2.371511078E1,-4.862727356E1,5.424801418E1
5.476313750E0,3.936168671E0,2.377581024E1,-4.881211853E1,5.443717013E1
5.486354750E0,3.894790649E0,2.357209396E1,-4.876763153E1,5.430556963E1
5.496395750E0,3.825756073E0,2.352091599E1,-4.851104736E1,5.404804913E1
5.506436750E0,3.956039429E0,2.340920639E1,-4.894721222E1,5.440101815E1
5.516478750E0,3.724117279E0,2.318848038E1,-4.857081604E1,5.395089288E1
5.526519750E0,3.767978668E0,2.328047943E1,-4.866800690E1,5.408098817E1
5.536560750E0,3.845882416E0,2.320462036E1,-4.892602539E1,5.428628904E1
5.546601750E0,3.755764008E0,2.307612991E1,-4.889717102E1,5.419914085E1
5.556642750E0,3.934417725E0,2.326734543E1,-4.867075348E1,5.408965937E1
5.566684750E0,3.894977570E0,2.332494354E1,-4.890461731E1,5.432205294E1
5.576725750E0,3.745708466E0,2.342703629E1,-4.916666412E1,5.459136582E1
5.586766750E0,3.923149109E0,2.369162750E1,-4.888040161E1,5.446079300E1
5.596807750E0,4.000667572E0,2.398304749E1,-4.890380859E1,5.461478191E1
5.606848750E0,3.860923767E0,2.362019348E1,-4.907850647E1,5.460329724E1
5.616890750E0,3.916370392E0,2.359352875E1,-4.851321411E1,5.408811791E1
5.626931750E0,3.826789856E0,2.365963364E1,-4.877685547E1,5.434707181E1
5.636972750E0,3.710048676E0,2.341351700E1,-4.880941010E1,5.426154949E1
5.647013750E0,3.830192566E0,2.337134933E1,-4.881307983E1,5.425501919E1
5.657054750E0,3.954204559E0,2.333256912E1,-4.876894379E1,5.420751234E1
5.667096750E0,3.888603210E0,2.307302094E1,-4.867829895E1,5.400983539E1
5.677137750E0,4.017822266E0,2.332826614E1,-4.893049622E1,5.435572055E1
5.687178750E0,3.879669189E0,2.347377777E1,-4.876969910E1,5.426374136E1
5.697219750E0,3.970706940E0,2.349597931E1,-4.887090302E1,5.437088117E1
5.707260750E0,3.871269226E0,2.356912613E1,-4.896041107E1,5.447579540E1
5.717302750E0,4.137077332E0,2.355646515E1,-4.919979858E1,5.470505132E1
5.727343750E0,3.819690704E0,2.326556396E1,-4.891440582E1,5.430005157E1
5.737384750E0,3.984954834E0,2.330992889E1,-4.876306915E1,5.419473741E1
5.747425750E0,3.865184784E0,2.348982239E1,-4.886306000E1,5.435356512E1
5.757466750E0,4.051021576E0,2.320393372E1,-4.893205261E1,5.430634483E1
5.767508083E0,4.146766663E0,2.340602493E1,-4.899414062E1,5.445606938E1
5.777549083E0,3.816856384E0,2.353491974E1,-4.861332703E1,5.414532671E1
5.787590083E0,4.030345917E0,2.336642838E1,-4.853869629E1,5.402072473E1
5.797631083E0,4.004566193E0,2.344107056E1,-4.917348480E1,5.462189988E1
5.807672083E0,4.091117859E0,2.349569702E1,-4.864202118E1,5.417408281E1
5.817714083E0,4.236293793E0,2.341058731E1,-4.867305756E1,5.417627078E1
5.827755083E0,4.168640137E0,2.341656876E1,-4.889311218E1,5.437140491E1
5.837796083E0,4.135478973E0,2.326031876E1,-4.859619904E1,5.403457389E1
5.847837083E0,4.117656708E0,2.346893311E1,-4.875608826E1,5.426695182E1
5.857878083E0,4.136772156E0,2.336762619E1,-4.868482208E1,5.416060135E1
5.867920083E0,4.095363617E0,2.356999207E1,-4.912178040E1,5.463758632E1
5.877961083E0,3.962169647E0,2.349155426E1,-4.894453430E1,5.443454186E1
5.888002083E0,4.337268829E0,2.343421173E1,-4.855283356E1,5.408652167E1
5.898043083E0,4.351718903E0,2.341139603E1,-4.850242615E1,5.403254819E1
5.908084083E0,4.242019653E0,2.348463058E1,-4.897835541E1,5.448304234E1
5.918126083E0,4.396438599E0,2.356353760E1,-4.914309692E1,5.467735319E1
5.928167083E0,4.366115570E0,2.358604813E1,-4.896579742E1,5.452535143E1
5.938208083E0,4.223510742E0,2.321897507E1,-4.901465607E1,5.440032496E1
5.948249083E0,4.319133759E0,2.328807831E1,-4.912353516E1,5.453541248E1
5.958290083E0,4.300544739E0,2.339619827E1,-4.900807190E1,5.447630577E1
5.968332083E0,4.347915649E0,2.349247742E1,-4.877738190E1,5.431421407E1
5.978373083E0,4.142082214E0,2.360306931E1,-4.892379761E1,5.447751553E1
5.988414083E0,3.925319672E0,2.325283432E1,-4.869377136E1,5.410347316E1
5.998455083E0,3.965145111E0,2.336030960E1,-4.873655701E1,5.419112870E1
6.008496083E0,4.005691528E0,2.329278183E1,-4.851169586E1,5.396280094E1
6.018538083E0,3.902053833E0,2.322305679E1,-4.873487091E1,5.412600146E1
6.028579083E0,3.995922089E0,2.339343262E1,-4.891207886E1,5.436553634E1
6.038620083E0,3.888729095E0,2.348500824E1,-4.890470886E1,5.439060925E1
6.048661083E0,4.001564026E0,2.358650589E1,-4.879115295E1,5.434070649E1
6.058702083E0,3.989562988E0,2.347856903E1,-4.873031616E1,5.423839535E1
6.068744083E0,3.938945770E0,2.333223724E1,-4.896363068E1,5.438148322E1
6.078785083E0,3.873626709E0,2.339930344E1,-4.883232117E1,5.428745689E1
6.088826083E0,3.888515472E0,2.370459747E1,-4.865477753E1,5.426155057E1
6.098867083E0,4.288238525E0,2.343531799E1,-4.911440277E1,5.458779789E1
6.108908083E0,4.115283966E0,2.334613800E1,-4.885595703E1,5.430361184E1
6.118950083E0,4.212455750E0,2.339279938E1,-4.872483063E1,5.421325452E1
6.128991083E0,4.418140411E0,2.341999817E1,-4.869371796E1,5.421341575E1
6.139032083E0,4.102458954E0,2.344644928E1,-4.873445892E1,5.423664481E1
6.149073083E0,4.178634644E0,2.335444641E1,-4.864556122E1,5.412283973E1
6.159114083E0,4.256290436E0,2.348984146E1,-4.877536011E1,5.430399998E1
6.169156083E0,4.384811401E0,2.346166611E1,-4.880299377E1,5.432686765E1
6.179197083E0,4.170967102E0,2.320888901E1,-4.844618988E1,5.388026364E1
6.189238083E0,4.170166016E0,2.320743179E1,-4.880128479E1,5.419908276E1
6.199279083E0,4.131961823E0,2.320240021E1,-4.891812134E1,5.429923645E1
6.209320083E0,4.407772064E0,2.321110916E1,-4.881469727E1,5.423152877E1
6.219362083E0,4.099246979E0,2.327473831E1,-4.877974701E1,5.420314555E1
6.229403083E0,3.857696533E0,2.330205154E1,-4.875240326E1,5.417254150E1
6.239444083E0,3.863571167E0,2.313722992E1,-4.891974640E1,5.425311215E1
6.249485083E0,4.193168640E0,2.323009872E1,-4.875584412E1,5.416966389E1
6.259526083E0,4.151790619E0,2.325762177E1,-4.864373016E1,5.407741506E1
6.269568083E0,3.950042725E0,2.326855850E1,-4.839763641E1,5.384570422E1
6.279609083E0,4.069038391E0,2.320388031E1,-4.856612396E1,5.397819496E1
6.289650083E0,4.210483551E0,2.331680298E1,-4.859265137E1,5.406151348E1
6.299691083E0,4.197216034E0,2.332739258E1,-4.881940460E1,5.426894262E1
6.309732083E0,4.162940979E0,2.336660385E1,-4.864985657E1,5.413073801E1
6.319774083E0,4.128974915E0,2.343327332E1,-4.865408325E1,5.416074731E1
6.329815083E0,4.204048157E0,2.312039185E1,-4.885527039E1,5.421313480E1
